
 39,39   9,00   354,51
 38,02  10,00   380,16
 47,44  10,00   474,39
 42,85  10,00   428,49
 42,34  10,00   423,36
 37,48  10,00   374,76
 46,66  10,00   466,56
 41,12  10,00   411,21
 36,18  10,00   361,80
 37,85  10,00   378,54
 41,98  10,00   419,85
 41,82  10,00   418,23
 37,31  10,00   373,14
 38,93  10,00   389,34
 38,83  10,00   388,26
 41,80  10,00   417,96
 36,72  10,00   367,20
 39,37  10,00   393,66
 39,88  10,00   398,79
 40,74  10,00   407,43
 44,31  10,00   443,07
 44,68  10,00   446,85
 43,09  10,00   430,92
 37,45  10,00   374,49
 39,20  10,00   392,04
 44,68  10,00   446,85
 38,31  10,00   383,13
 38,66  10,00   386,64
 41,85  10,00   418,50
 38,85  10,00   388,53
 42,09  10,00   420,93
 42,88  10,00   428,76
 37,07  10,00   370,71
 31,54  10,00   315,36
 41,69  10,00   416,88
 43,31  10,00   433,08
 46,06  10,00   460,62
 38,93  10,00   389,34
 39,18  10,00   391,77
 39,26  10,00   392,58
 42,90  10,00   429,03
 37,99  10,00   379,89
 34,78  11,00   382,59
 34,14  11,00   375,57
 40,11  11,00   441,18
 30,34  11,00   333,72
 33,92  11,00   373,14
 35,30  11,00   388,26
 35,79  11,00   393,66
 37,80  11,00   415,80
 39,49  11,00   434,43
 37,73  11,00   414,99
 37,19  11,00   409,05
 41,04  11,00   451,44
 38,78  11,00   426,60
 37,60  11,00   413,64
 39,35  11,00   432,81
 34,07  11,00   374,76
 35,30  11,00   388,26
 38,46  11,00   423,09
 34,68  11,00   381,51
 33,33  11,00   366,66
 35,20  11,00   387,18
 31,66  11,00   348,30
 31,05  11,00   341,55
 38,90  11,00   427,95
 37,11  11,00   408,24
 37,60  11,00   413,64
 36,45  11,00   400,95
 37,55  11,00   413,10
 40,75  11,00   448,20
 39,54  11,00   434,97
 37,92  11,00   417,15
 35,17  11,00   386,91
 37,58  11,00   413,37
 33,87  11,00   372,60
 39,13  11,00   430,38
 37,19  11,00   409,05
 38,81  11,00   426,87
 37,92  11,00   417,15
 33,70  11,00   370,71
 34,63  11,00   380,97
 44,35  11,00   487,89
 33,30  12,00   399,60
 37,44  12,00   449,28
 33,30  12,00   399,60
 33,91  12,00   406,89
 36,58  12,00   439,02
 30,26  12,00   363,15
 34,54  12,00   414,45
 32,47  12,00   389,61
 35,23  12,00   422,82
 30,42  12,00   365,04
 32,76  12,00   393,12
 29,56  12,00   354,78
 33,46  12,00   401,49
 33,75  12,00   405,00
 34,47  12,00   413,64
 34,31  12,00   411,75
 37,75  12,00   453,06
 36,79  12,00   441,45
 36,81  12,00   441,72
 34,94  12,00   419,31
 33,88  12,00   406,62
 39,82  12,00   477,90
 32,42  12,00   389,07
 30,98  12,00   371,79
 32,76  12,00   393,12
 36,92  12,00   443,07
 32,17  12,00   386,10
 33,50  12,00   402,03
 30,15  12,00   361,80
 29,25  12,00   351,00
 35,30  12,00   423,63
 35,93  12,00   431,19
 33,10  12,00   397,17
 32,74  12,00   392,85
 35,71  12,00   428,49
 33,79  12,00   405,54
 30,94  12,00   371,25
 29,23  12,00   350,73
 39,24  12,00   470,88
 35,89  12,00   430,65
 34,13  12,00   409,59
 26,40  13,00   343,17
 29,70  13,00   386,10
 29,66  13,00   385,56
 30,41  13,00   395,28
 27,31  13,00   355,05
 33,50  13,00   435,51
 29,49  13,00   383,40
 32,90  13,00   427,68
 29,16  13,00   379,08
 32,11  13,00   417,42
 31,92  13,00   414,99
 30,59  13,00   397,71
 33,13  13,00   430,65
 29,47  13,00   383,13
 26,63  13,00   346,14
 30,72  13,00   399,33
 30,74  13,00   399,60
 31,88  13,00   414,45
 30,01  13,00   390,15
 26,58  13,00   345,60
 35,60  13,00   462,78
 31,44  13,00   408,78
 29,24  13,00   380,16
 33,25  13,00   432,27
 28,50  13,00   370,44
 32,28  13,00   419,58
 30,53  13,00   396,90
 28,74  13,00   373,68
 33,42  13,00   434,43
 33,23  13,00   432,00
 29,20  13,00   379,62
 30,14  13,00   391,77
 32,09  13,00   417,15
 30,97  13,00   402,57
 30,32  13,00   394,20
 30,01  13,00   390,15
 28,16  13,00   366,12
 32,84  13,00   426,87
 30,24  13,00   393,12
 27,29  13,00   354,78
 28,99  13,00   376,92
 29,12  14,00   407,70
 25,77  14,00   360,72
 29,43  14,00   412,02
 28,10  14,00   393,39
 30,91  14,00   432,81
 27,40  14,00   383,67
 28,37  14,00   397,17
 28,64  14,00   400,95
 25,46  14,00   356,40
 29,85  14,00   417,96
 26,92  14,00   376,92
 28,68  14,00   401,49
 30,26  14,00   423,63
 28,64  14,00   400,95
 22,04  14,00   308,61
 32,30  14,00   452,25
 31,32  14,00   438,48
 27,77  14,00   388,80
 29,06  14,00   406,89
 27,87  14,00   390,15
 29,24  14,00   409,32
 27,87  14,00   390,15
 30,82  14,00   431,46
 28,74  14,00   402,30
 28,66  14,00   401,22
 28,93  14,00   405,00
 24,22  14,00   339,12
 30,12  14,00   421,74
 27,73  14,00   388,26
 23,53  14,00   329,40
 27,08  14,00   379,08
 25,67  14,00   359,37
 27,29  14,00   382,05
 26,09  14,00   365,31
 27,37  14,00   383,13
 25,17  14,00   352,35
 28,72  14,00   402,03
 26,59  14,00   372,33
 30,07  14,00   420,93
 25,78  14,00   360,99
 30,24  14,00   423,36
 27,70  15,00   415,53
 26,42  15,00   396,36
 29,23  15,00   438,48
 27,22  15,00   408,24
 29,36  15,00   440,37
 24,52  15,00   367,74
 25,96  15,00   389,34
 23,94  15,00   359,10
 26,84  15,00   402,57
 22,99  15,00   344,79
 25,51  15,00   382,59
 25,00  15,00   375,03
 27,65  15,00   414,72
 23,74  15,00   356,13
 25,16  15,00   377,46
 27,68  15,00   415,26
 27,79  15,00   416,88
 29,29  15,00   439,29
 28,98  15,00   434,70
 23,26  15,00   348,84
 22,63  15,00   339,39
 25,90  15,00   388,53
 26,78  15,00   401,76
 25,74  15,00   386,10
 25,22  15,00   378,27
 27,32  15,00   409,86
 25,36  15,00   380,43
 27,58  15,00   413,64
 26,95  15,00   404,19
 24,12  15,00   361,80
 25,90  15,00   388,53
 25,13  15,00   376,92
 26,53  15,00   397,98
 25,43  15,00   381,51
 22,66  15,00   339,93
 28,13  15,00   422,01
 25,87  15,00   387,99
 25,47  15,00   382,05
 30,80  15,00   461,97
 25,81  15,00   387,18
 24,10  15,00   361,53
 25,36  16,00   405,81
 24,32  16,00   389,07
 24,67  16,00   394,74
 23,30  16,00   372,87
 25,36  16,00   405,81
 25,45  16,00   407,16
 25,82  16,00   413,10
 23,56  16,00   376,92
 24,03  16,00   384,48
 25,80  16,00   412,83
 22,24  16,00   355,86
 22,29  16,00   356,67
 25,11  16,00   401,76
 23,03  16,00   368,55
 26,51  16,00   424,17
 23,44  16,00   375,03
 23,25  16,00   372,06
 26,21  16,00   419,31
 25,67  16,00   410,67
 24,13  16,00   386,10
 21,89  16,00   350,19
 28,60  16,00   457,65
 25,18  16,00   402,84
 23,59  16,00   377,46
 23,95  16,00   383,13
 22,09  16,00   353,43
 23,39  16,00   374,22
 23,46  16,00   375,30
 21,72  16,00   347,49
 26,81  16,00   429,03
 23,12  16,00   369,90
 27,56  16,00   440,91
 28,59  16,00   457,38
 23,89  16,00   382,32
 23,05  16,00   368,82
 23,00  16,00   368,01
 24,82  16,00   397,17
 23,34  16,00   373,41
 20,69  16,00   331,02
 24,03  16,00   384,48
 22,33  16,00   357,21
 23,55  17,00   400,41
 22,73  17,00   386,37
 25,01  17,00   425,25
 24,79  17,00   421,47
 23,46  17,00   398,79
 19,52  17,00   331,83
 22,39  17,00   380,70
 22,90  17,00   389,34
 22,78  17,00   387,18
 24,55  17,00   417,42
 22,47  17,00   382,05
 23,82  17,00   405,00
 22,57  17,00   383,67
 23,92  17,00   406,62
 20,12  17,00   342,09
 23,33  17,00   396,63
 22,52  17,00   382,86
 26,27  17,00   446,58
 24,90  17,00   423,36
 24,36  17,00   414,18
 23,00  17,00   390,96
 22,55  17,00   383,40
 21,35  17,00   362,88
 22,95  17,00   390,15
 21,98  17,00   373,68
 23,41  17,00   397,98
 25,71  17,00   437,13
 20,77  17,00   353,16
 20,58  17,00   349,92
 22,54  17,00   383,13
 22,38  17,00   380,43
 22,12  17,00   376,11
 23,59  17,00   400,95
 22,84  17,00   388,26
 22,81  17,00   387,72
 22,06  17,00   375,03
 21,08  17,00   358,29
 21,87  17,00   371,79
 23,76  17,00   403,92
 23,06  17,00   392,04
 22,95  17,00   390,15
 19,98  18,00   359,64
 21,01  18,00   378,27
 23,50  18,00   423,09
 19,77  18,00   355,86
 21,27  18,00   382,86
 20,64  18,00   371,52
 24,09  18,00   433,62
 20,31  18,00   365,58
 23,20  18,00   417,69
 21,94  18,00   395,01
 21,93  18,00   394,74
 20,53  18,00   369,63
 21,76  18,00   391,77
 20,88  18,00   375,84
 20,71  18,00   372,87
 20,16  18,00   362,88
