
 37,76  13,00   490,86
 39,44  13,00   512,73
 35,95  13,00   467,37
 38,13  13,00   495,72
 34,02  14,00   476,28
 31,63  14,00   442,80
 34,12  14,00   477,63
 33,21  14,00   464,94
 33,61  14,00   470,61
 37,95  14,00   531,36
 32,86  14,00   460,08
 38,74  14,00   542,43
 34,69  14,00   485,73
 30,90  14,00   432,54
 34,98  14,00   489,78
 33,46  14,00   468,45
 36,47  14,00   510,57
 31,13  14,00   435,78
 35,39  14,00   495,45
 35,52  14,00   497,34
 38,13  14,00   533,79
 33,69  14,00   471,69
 33,40  14,00   467,64
 33,83  14,00   473,58
 35,72  14,00   500,04
 34,96  14,00   489,51
 32,05  14,00   448,74
 33,50  14,00   468,99
 33,27  14,00   465,75
 35,79  14,00   501,12
 35,47  14,00   496,53
 35,72  14,00   500,04
 33,46  14,00   468,45
 33,25  14,00   465,48
 34,73  14,00   486,27
 33,71  14,00   471,96
 31,07  14,00   434,97
 35,47  14,00   496,53
 35,22  14,00   493,02
 30,18  14,00   422,55
 35,45  14,00   496,26
 34,08  14,00   477,09
 31,88  14,00   446,31
 33,04  14,00   462,51
 35,76  14,00   500,58
 32,24  15,00   483,57
 33,86  15,00   507,87
 25,90  15,00   388,53
 33,39  15,00   500,85
 36,70  15,00   550,53
 36,32  15,00   544,86
 34,29  15,00   514,35
 36,07  15,00   541,08
 32,31  15,00   484,65
 33,08  15,00   496,26
 30,17  15,00   452,52
 32,31  15,00   484,65
 29,41  15,00   441,18
 30,65  15,00   459,81
 30,80  15,00   461,97
 30,89  15,00   463,32
 29,99  15,00   449,82
 36,29  15,00   544,32
 33,70  15,00   505,44
 32,94  15,00   494,10
 33,26  15,00   498,96
 29,45  15,00   441,72
 32,00  15,00   480,06
 32,63  15,00   489,51
 30,44  15,00   456,57
 32,24  15,00   483,57
 33,73  15,00   505,98
 33,46  15,00   501,93
 30,82  15,00   462,24
 32,67  15,00   490,05
 34,61  15,00   519,21
 37,13  15,00   557,01
 30,80  15,00   461,97
 32,15  15,00   482,22
 34,52  15,00   517,86
 29,09  15,00   436,32
 32,27  15,00   484,11
 33,97  15,00   509,49
 32,62  15,00   489,24
 34,51  15,00   517,59
 33,32  15,00   499,77
 28,64  16,00   458,19
 28,70  16,00   459,27
 28,70  16,00   459,27
 31,07  16,00   497,07
 31,56  16,00   504,90
 28,65  16,00   458,46
 28,32  16,00   453,06
 29,28  16,00   468,45
 31,03  16,00   496,53
 28,10  16,00   449,55
 38,04  16,00   608,58
 27,47  16,00   439,56
 31,72  16,00   507,60
 34,69  16,00   555,12
 30,85  16,00   493,56
 32,62  16,00   521,91
 30,26  16,00   484,11
 28,40  16,00   454,41
 28,54  16,00   456,57
 27,57  16,00   441,18
 28,57  16,00   457,11
 30,68  16,00   490,86
 33,26  16,00   532,17
 25,77  16,00   412,29
 30,43  16,00   486,81
 28,99  16,00   463,86
 33,41  16,00   534,60
 28,87  16,00   461,97
 29,09  16,00   465,48
 30,76  16,00   492,21
 29,92  16,00   478,71
 27,25  16,00   436,05
 30,44  16,00   487,08
 32,33  16,00   517,32
 32,03  16,00   512,46
 31,30  16,00   500,85
 26,86  16,00   429,84
 28,03  16,00   448,47
 28,40  16,00   454,41
 29,99  16,00   479,79
 29,29  16,00   468,72
 26,70  17,00   453,87
 26,36  17,00   448,20
 28,33  17,00   481,68
 29,26  17,00   497,34
 27,03  17,00   459,54
 27,59  17,00   468,99
 33,88  17,00   575,91
 26,09  17,00   443,61
 28,65  17,00   487,08
 28,89  17,00   491,13
 25,16  17,00   427,68
 26,76  17,00   454,95
 28,62  17,00   486,54
 27,25  17,00   463,32
 31,94  17,00   542,97
 27,35  17,00   464,94
 29,99  17,00   509,76
 29,29  17,00   497,88
 25,98  17,00   441,72
 27,24  17,00   463,05
 28,16  17,00   478,71
 25,55  17,00   434,43
 28,56  17,00   485,46
 28,91  17,00   491,40
 28,56  17,00   485,46
 27,73  17,00   471,42
 27,06  17,00   460,08
 28,05  17,00   476,82
 26,22  17,00   445,77
 25,13  17,00   427,14
 31,67  17,00   538,38
 29,91  17,00   508,41
 28,10  17,00   477,63
 28,70  17,00   487,89
 24,65  17,00   419,04
 28,83  17,00   490,05
 27,43  17,00   466,29
 27,27  17,00   463,59
 30,22  17,00   513,81
 28,03  17,00   476,55
 29,72  17,00   505,17
 27,78  18,00   500,04
 25,56  18,00   460,08
 27,48  18,00   494,64
 24,06  18,00   433,08
 25,57  18,00   460,35
 28,59  18,00   514,62
 24,30  18,00   437,40
 22,98  18,00   413,64
 28,41  18,00   511,38
 29,92  18,00   538,65
 28,74  18,00   517,32
 27,52  18,00   495,45
 24,04  18,00   432,81
 26,74  18,00   481,41
 28,77  18,00   517,86
 25,77  18,00   463,86
 25,21  18,00   453,87
 26,82  18,00   482,76
 28,08  18,00   505,44
 28,75  18,00   517,59
 27,67  18,00   498,15
 23,35  18,00   420,39
 27,57  18,00   496,26
 28,05  18,00   504,90
 25,51  18,00   459,27
 28,47  18,00   512,46
 27,10  18,00   487,89
 29,22  18,00   525,96
 22,66  18,00   407,97
 26,82  18,00   482,76
 25,78  18,00   464,13
 27,27  18,00   490,86
 24,97  18,00   449,55
 25,90  18,00   466,29
 23,35  18,00   420,39
 24,88  18,00   447,93
 27,34  18,00   492,21
 24,25  18,00   436,59
 27,75  18,00   499,50
 27,04  18,00   486,81
 25,18  18,00   453,33
 26,93  19,00   511,65
 23,40  19,00   444,69
 25,25  19,00   479,79
 24,26  19,00   460,89
 23,89  19,00   453,87
 25,93  19,00   492,75
 25,22  19,00   479,25
 26,45  19,00   502,47
 23,06  19,00   438,21
 26,62  19,00   505,71
 25,27  19,00   480,06
 24,27  19,00   461,16
 24,98  19,00   474,66
 22,61  19,00   429,57
 24,39  19,00   463,32
 25,32  19,00   481,14
 24,61  19,00   467,64
 25,12  19,00   477,36
 25,61  19,00   486,54
 23,60  19,00   448,47
 26,99  19,00   512,73
 24,41  19,00   463,86
 25,64  19,00   487,08
 26,29  19,00   499,50
 24,57  19,00   466,83
 24,17  19,00   459,27
 23,63  19,00   449,01
 25,27  19,00   480,06
 26,05  19,00   494,91
 26,15  19,00   496,80
 27,24  19,00   517,59
 25,25  19,00   479,79
 25,55  19,00   485,46
 23,04  19,00   437,67
 24,53  19,00   466,02
 22,32  19,00   424,17
 26,50  19,00   503,55
 23,26  19,00   441,99
 23,21  19,00   440,91
 26,67  19,00   506,79
 24,48  19,00   465,21
 23,45  20,00   468,99
 24,25  20,00   484,92
 21,02  20,00   420,39
 21,19  20,00   423,90
 24,57  20,00   491,40
 23,23  20,00   464,67
 20,75  20,00   414,99
 23,56  20,00   471,15
 24,33  20,00   486,54
 24,70  20,00   494,10
 24,46  20,00   489,24
 23,06  20,00   461,16
 21,49  20,00   429,84
 24,72  20,00   494,37
 25,31  20,00   506,25
 22,40  20,00   447,93
 25,50  20,00   510,03
 22,02  20,00   440,37
 20,52  20,00   410,40
 23,99  20,00   479,79
 24,66  20,00   493,29
 22,32  20,00   446,31
 24,80  20,00   495,99
 24,96  20,00   499,23
 21,82  20,00   436,32
 24,02  20,00   480,33
 22,45  20,00   449,01
 21,84  20,00   436,86
 21,42  20,00   428,49
 24,81  20,00   496,26
 23,81  20,00   476,28
 19,78  20,00   395,55
 27,11  20,00   542,16
 20,52  20,00   410,40
 19,29  20,00   385,83
 23,73  20,00   474,66
 23,25  20,00   464,94
 23,73  20,00   474,66
 23,08  20,00   461,70
 23,26  20,00   465,21
 24,48  20,00   489,51
 23,05  21,00   484,11
 18,01  21,00   378,27
 20,11  21,00   422,28
 22,90  21,00   480,87
 19,39  21,00   407,16
 23,91  21,00   502,20
 21,78  21,00   457,38
 23,45  21,00   492,48
 23,52  21,00   493,83
 21,69  21,00   455,49
 25,17  21,00   528,66
 21,86  21,00   459,00
 22,68  21,00   476,28
 21,78  21,00   457,38
 23,17  21,00   486,54
 20,43  21,00   429,03
 19,36  21,00   406,62
 20,12  21,00   422,55
 23,26  21,00   488,43
 23,67  21,00   497,07
 23,54  21,00   494,37
 22,63  21,00   475,20
 22,36  21,00   469,53
 21,60  21,00   453,60
 20,92  21,00   439,29
 21,45  21,00   450,36
 22,11  21,00   464,40
 22,28  21,00   467,91
 21,28  21,00   446,85
 23,05  21,00   484,11
 21,37  21,00   448,74
 21,10  21,00   443,07
 23,13  21,00   485,73
 23,05  21,00   484,11
 21,33  21,00   447,93
 22,04  21,00   462,78
 19,81  21,00   416,07
 23,14  21,00   486,00
 23,54  21,00   494,37
 20,33  21,00   426,87
 24,31  21,00   510,57
 22,03  22,00   484,65
 20,68  22,00   454,95
 19,93  22,00   438,48
 19,72  22,00   433,89
 22,16  22,00   487,62
 18,74  22,00   412,29
 22,70  22,00   499,50
 22,10  22,00   486,27
 21,44  22,00   471,69
 21,33  22,00   469,26
 20,14  22,00   443,07
 20,26  22,00   445,77
 20,36  22,00   447,93
 22,63  22,00   497,88
 21,99  22,00   483,84
 22,97  22,00   505,44
 19,39  22,00   426,60
 20,24  22,00   445,23
 19,88  22,00   437,40
 18,51  22,00   407,16
 22,08  22,00   485,73
 22,46  22,00   494,10
 19,98  22,00   439,56
 21,60  22,00   475,20
 21,04  22,00   462,78
 20,47  22,00   450,36
 21,70  22,00   477,36
 19,26  22,00   423,63
 20,58  22,00   452,79
 18,84  22,00   414,45
 18,63  22,00   409,86
 18,91  22,00   416,07
 24,70  22,00   543,51
 19,73  22,00   434,16
 20,32  22,00   447,12
 20,53  22,00   451,71
 21,33  22,00   469,26
 21,17  22,00   465,75
 18,90  22,00   415,80
 20,83  22,00   458,19
 19,01  22,00   418,23
 21,37  23,00   491,40
 18,85  23,00   433,62
 19,89  23,00   457,38
 21,53  23,00   495,18
 17,32  23,00   398,25
 17,74  23,00   407,97
 18,47  23,00   424,71
 18,82  23,00   432,81
 19,83  23,00   456,03
 18,47  23,00   424,71
 18,04  23,00   414,99
 20,95  23,00   481,95
 17,47  23,00   401,76
 18,84  23,00   433,35
 17,82  23,00   409,86
 22,20  23,00   510,57
 20,27  23,00   466,29
 18,10  23,00   416,34
 19,89  23,00   457,38
 20,37  23,00   468,45
 19,38  23,00   445,77
 19,30  23,00   443,88
 21,10  23,00   485,19
 19,98  23,00   459,54
 18,71  23,00   430,38
 20,17  23,00   463,86
 19,16  23,00   440,64
 19,84  23,00   456,30
 21,15  23,00   486,54
 19,89  23,00   457,38
 17,06  23,00   392,31
 21,52  23,00   494,91
 19,29  23,00   443,61
 20,54  23,00   472,50
 18,59  23,00   427,68
 19,36  23,00   445,23
 20,93  23,00   481,41
 19,67  23,00   452,52
 19,89  23,00   457,38
 18,37  23,00   422,55
 20,14  23,00   463,32
 18,44  24,00   442,53
 19,84  24,00   476,28
 21,23  24,00   509,49
 18,93  24,00   454,41
 17,50  24,00   420,12
 19,00  24,00   456,03
 19,27  24,00   462,51
 18,80  24,00   451,17
 19,24  24,00   461,70
 18,65  24,00   447,66
 16,37  24,00   392,85
 16,04  24,00   385,02
 17,71  24,00   424,98
 20,41  24,00   489,78
 18,44  24,00   442,53
 19,34  24,00   464,13
 20,94  24,00   502,47
 19,34  24,00   464,13
 18,16  24,00   435,78
 19,52  24,00   468,45
 19,11  24,00   458,73
 17,83  24,00   427,95
 21,15  24,00   507,60
 18,39  24,00   441,45
 19,24  24,00   461,70
 17,82  24,00   427,68
 19,75  24,00   474,12
 20,06  24,00   481,41
 19,93  24,00   478,44
 18,56  24,00   445,50
 17,25  24,00   413,91
 18,55  24,00   445,23
 18,80  24,00   451,17
 19,10  24,00   458,46
 17,73  24,00   425,52
 18,26  24,00   438,21
 19,46  24,00   467,10
 19,16  24,00   459,81
 20,34  24,00   488,16
 14,62  24,00   351,00
 15,67  24,00   376,11
 18,79  25,00   469,80
 17,53  25,00   438,21
 17,87  25,00   446,85
 15,95  25,00   398,79
 18,31  25,00   457,65
 20,15  25,00   503,82
 18,59  25,00   464,67
 18,58  25,00   464,40
 17,45  25,00   436,32
 16,57  25,00   414,18
 18,32  25,00   457,92
 17,77  25,00   444,15
 17,06  25,00   426,60
 18,51  25,00   462,78
 18,07  25,00   451,71
 17,92  25,00   447,93
 18,18  25,00   454,41
 17,39  25,00   434,70
 17,68  25,00   441,99
 18,92  25,00   473,04
 17,52  25,00   437,94
 18,71  25,00   467,64
 17,47  25,00   436,86
 16,44  25,00   410,94
 16,70  25,00   417,42
 17,17  25,00   429,30
 14,58  25,00   364,50
 17,83  25,00   445,77
 17,54  25,00   438,48
 18,87  25,00   471,69
 17,07  25,00   426,87
 16,60  25,00   414,99
 18,01  25,00   450,36
 15,13  25,00   378,27
 16,23  25,00   405,81
 17,73  25,00   443,34
 18,79  25,00   469,80
 16,03  25,00   400,68
 16,99  25,00   424,71
 18,28  25,00   457,11
 17,55  25,00   438,75
 15,74  26,00   409,32
 18,87  26,00   490,59
 17,18  26,00   446,58
 16,18  26,00   420,66
 19,21  26,00   499,50
 17,02  26,00   442,53
 19,19  26,00   498,96
 18,04  26,00   468,99
 15,17  26,00   394,47
 18,10  26,00   470,61
 16,72  26,00   434,70
 16,05  26,00   417,42
 16,31  26,00   424,17
 17,60  26,00   457,65
 17,47  26,00   454,14
 16,12  26,00   419,04
 18,64  26,00   484,65
 16,44  26,00   427,41
 17,24  26,00   448,20
 16,22  26,00   421,74
 16,08  26,00   417,96
 16,58  26,00   431,19
 16,87  26,00   438,75
 15,97  26,00   415,26
 16,79  26,00   436,59
 18,00  26,00   467,91
 15,57  26,00   404,73
 16,02  26,00   416,61
 17,34  26,00   450,90
 16,38  26,00   425,79
 17,84  26,00   463,86
 16,13  26,00   419,31
 18,63  26,00   484,38
 16,51  26,00   429,30
 15,81  26,00   410,94
 17,91  26,00   465,75
 16,75  26,00   435,51
 18,28  26,00   475,20
 17,57  26,00   456,84
 17,14  26,00   445,77
 17,62  26,00   458,19
 14,98  27,00   404,46
 15,18  27,00   409,86
 15,30  27,00   413,10
 15,81  27,00   426,87
 15,92  27,00   429,84
 15,49  27,00   418,23
 16,45  27,00   444,15
 16,05  27,00   433,35
 16,61  27,00   448,47
 15,08  27,00   407,16
 15,25  27,00   411,75
 17,26  27,00   466,02
 14,61  27,00   394,47
 16,70  27,00   450,90
 17,26  27,00   466,02
 15,72  27,00   424,44
 15,34  27,00   414,18
 16,02  27,00   432,54
 14,96  27,00   403,92
 14,75  27,00   398,25
 15,08  27,00   407,16
 17,37  27,00   468,99
 15,01  27,00   405,27
 18,20  27,00   491,40
 15,25  27,00   411,75
 17,66  27,00   476,82
 14,97  27,00   404,19
 15,15  27,00   409,05
 14,89  27,00   402,03
 16,25  27,00   438,75
 15,67  27,00   423,09
 15,59  27,00   420,93
 16,38  27,00   442,26
 14,64  27,00   395,28
 15,98  27,00   431,46
 15,08  27,00   407,16
 17,10  27,00   461,70
 15,38  27,00   415,26
 16,43  27,00   443,61
 17,01  27,00   459,27
 16,07  27,00   433,89
 15,86  28,00   444,15
 14,43  28,00   403,92
 16,06  28,00   449,82
 14,16  28,00   396,36
 15,95  28,00   446,58
 14,04  28,00   393,12
 16,08  28,00   450,36
 15,61  28,00   437,13
 16,33  28,00   457,11
 16,29  28,00   456,03
 15,19  28,00   425,25
 14,76  28,00   413,37
 16,61  28,00   465,21
 15,03  28,00   420,93
 14,17  28,00   396,63
 15,61  28,00   437,13
 14,87  28,00   416,34
 15,09  28,00   422,55
 15,60  28,00   436,86
 15,08  28,00   422,28
 14,11  28,00   395,01
 15,01  28,00   420,39
 14,75  28,00   413,10
 16,10  28,00   450,90
 14,37  28,00   402,30
 15,87  28,00   444,42
 14,23  28,00   398,52
 14,74  28,00   412,83
 16,07  28,00   450,09
 14,24  28,00   398,79
 16,91  28,00   473,58
 16,75  28,00   468,99
 15,57  28,00   436,05
 16,14  28,00   451,98
 15,94  28,00   446,31
 15,71  28,00   439,83
 14,18  28,00   397,17
 15,25  28,00   427,14
 14,30  28,00   400,41
 15,76  28,00   441,18
 15,79  28,00   441,99
 14,09  29,00   408,51
 14,55  29,00   422,01
 14,94  29,00   433,35
 12,79  29,00   370,98
 15,35  29,00   445,23
 14,38  29,00   417,15
 13,69  29,00   396,90
 14,24  29,00   412,83
 13,19  29,00   382,59
 14,47  29,00   419,58
 14,43  29,00   418,50
 15,31  29,00   443,88
 14,81  29,00   429,57
 15,89  29,00   460,89
 17,18  29,00   498,15
 14,61  29,00   423,63
 13,21  29,00   383,13
 13,74  29,00   398,52
 15,14  29,00   439,02
 14,26  29,00   413,64
 14,88  29,00   431,46
 14,76  29,00   427,95
 15,19  29,00   440,37
 13,95  29,00   404,46
 13,06  29,00   378,81
 14,24  29,00   413,10
 13,14  29,00   380,97
 13,29  29,00   385,29
 16,00  29,00   464,13
 14,37  29,00   416,61
 13,45  29,00   390,15
 14,65  29,00   424,98
 14,76  29,00   427,95
 15,65  29,00   453,87
 14,65  29,00   424,98
 15,32  29,00   444,42
 14,22  29,00   412,29
 14,46  29,00   419,31
 14,49  29,00   420,12
 13,77  29,00   399,33
 14,26  29,00   413,64
 14,44  30,00   433,35
 15,18  30,00   455,49
 12,55  30,00   376,38
 14,51  30,00   435,24
 15,35  30,00   460,62
 14,33  30,00   429,84
 14,77  30,00   443,07
 13,36  30,00   400,68
 14,33  30,00   429,84
 12,86  30,00   385,83
 14,59  30,00   437,67
 13,70  30,00   410,94
 14,06  30,00   421,74
 14,24  30,00   427,14
 14,62  30,00   438,48
 14,75  30,00   442,53
 14,18  30,00   425,52
 14,48  30,00   434,43
 15,61  30,00   468,45
 12,86  30,00   385,83
 15,25  30,00   457,38
 14,43  30,00   432,81
 13,90  30,00   416,88
 13,86  30,00   415,80
 14,76  30,00   442,80
 14,40  30,00   432,00
 14,74  30,00   442,26
 13,95  30,00   418,50
 13,49  30,00   404,73
 13,90  30,00   416,88
 14,21  30,00   426,33
 14,12  30,00   423,63
 15,79  30,00   473,85
 14,59  30,00   437,67
 13,66  30,00   409,86
 16,01  30,00   480,33
 14,15  30,00   424,44
 13,66  30,00   409,86
 12,95  30,00   388,53
 13,40  30,00   402,03
 12,82  30,00   384,75
 11,86  31,00   367,74
 13,67  31,00   423,63
 12,77  31,00   395,82
 15,07  31,00   467,10
 14,26  31,00   441,99
 15,21  31,00   471,42
 12,36  31,00   383,13
 14,08  31,00   436,59
 15,17  31,00   470,34
 13,50  31,00   418,50
 13,48  31,00   417,96
 12,51  31,00   387,72
 13,53  31,00   419,58
